측정일시,측정소명,이산화질소농도(ppm),오존농도(ppm),이산화탄소농도(ppm),아황산가스(ppm),미세먼지(㎍/㎥),초미세먼지(㎍/㎥)
20200213,청계천로,0.039,0.013,0.9,0.004,74,58
20200213,한강대로,0.036,0.013,0.8,0.003,81,52
20200213,행주,0.031,0.015,0.7,0.004,69,54
20200213,홍릉로,0.045,0.011,0.9,0.004,72,56
20200213,화랑로,0.036,0.013,0.5,0.004,66,51
20200214,강남구,0.05,0.009,0.9,0.003,77,56
20200214,강남대로,0.048,0.007,1.3,0.002,84,59
20200214,강동구,0.052,0.011,0.9,0.004,88,69
20200214,강변북로,0.053,0.006,0.9,0.003,94,60
20200214,강북구,0.042,0.012,0.8,0.003,93,65
20200214,강서구,0.045,0.013,0.8,0.005,84,54
20200214,공항대로,0.049,0.01,0.8,0.006,103,64
20200214,관악구,0.054,0.01,0.9,0.004,81,60
20200214,관악산,0.02,0.01,0.7,0.004,66,44
20200214,광진구,0.038,0.009,0.8,0.003,81,66
20200214,구로구,0.054,0.016,0.6,0.003,85,68
20200214,궁동,0.047,0.012,0.7,0.003,80,55
20200214,금천구,0.048,0.01,0.8,0.003,83,64
20200214,남산,0.041,0.015,1,0.004,72,55
20200214,노원구,0.039,0.013,0.9,0.004,76,68
20200214,도봉구,0.035,0.016,0.8,0.003,75,64
20200214,도산대로,0.058,0.008,1.3,0.002,79,55
20200214,동대문구,0.048,0.01,1,0.003,83,62
20200214,동작구,0.049,0.011,0.8,0.003,91,68
20200214,동작대로,0.059,0.009,0.9,0.004,91,72
20200214,마포구,0.05,0.011,0.8,0.003,67,59
20200214,마포아트센터,0.039,0.016,0.5,0.003,78,60
20200214,북한산,0.025,0.019,0.8,0.003,69,45
20200214,서대문구,0.038,0.012,1.1,0.005,79,64
20200214,서울숲,0.043,0.009,0.6,0.004,75,56
20200214,서초구,0.047,0.017,0.6,0.003,96,64
20200214,성동구,0.042,0.012,0.8,0.004,82,59
20200214,성북구,0.05,0.009,1,0.003,81,63
20200214,세곡,0.016,0.008,1.2,0.003,92,70
20200214,송파구,0.047,0.009,0.9,0.004,78,62
20200214,시흥대로,0.06,0.008,1,0.004,101,63
20200214,신촌로,0.048,0.01,1,0.004,86,66
20200214,양천구,0.051,0.01,0.8,0.005,82,59
20200214,영등포구,0.05,0.01,0.6,0.003,71,57
20200214,영등포로,0.055,0.009,1,0.004,93,70
20200214,올림픽공원,0.051,0.016,0.8,0.005,98,72
20200214,용산구,0.036,0.009,0.8,0.002,72,53
20200214,은평구,0.033,0.013,1.1,0.002,75,60
20200214,자연사박물관,0.066,0.005,1,0.007,83,60
20200214,정릉로,0.057,0.004,0.9,0.006,92,75
20200214,종로,0.039,0.009,0.9,0.003,91,62
20200214,종로구,0.046,0.01,0.9,0.004,86,62
20200214,중구,0.041,0.011,0.8,0.003,80,71
20200214,중랑구,0.038,0.014,0.8,0.002,80,49
20200214,천호대로,0.054,0.007,1.1,0.007,97,66
20200214,청계천로,0.045,0.009,1.2,0.004,88,67
20200214,한강대로,0.045,0.009,0.8,0.003,91,55
20200214,행주,0.033,0.021,0.6,0.004,68,54
20200214,홍릉로,0.051,0.011,0.9,0.004,84,67
20200214,화랑로,0.04,0.008,0.7,0.005,81,65
20200215,강남구,0.038,0.02,0.7,0.003,59,43
20200215,강남대로,0.046,0.011,1.1,0.002,70,47
20200215,강동구,0.044,0.018,0.7,0.003,64,52
20200215,강변북로,0.046,0.012,0.7,0.003,69,45
20200215,강북구,0.039,0.021,0.7,0.003,69,48
20200215,강서구,0.038,0.018,0.7,0.005,76,50
20200215,공항대로,0.046,0.014,0.9,0.007,75,52
20200215,관악구,0.044,0.016,0.8,0.004,65,47
20200215,관악산,0.014,0.017,0.6,0.005,49,36
20200215,광진구,0.029,0.02,0.6,0.003,57,44
20200215,구로구,0.044,0.022,0.5,0.003,68,56
20200215,궁동,0.038,0.019,0.7,0.004,69,47
20200215,금천구,0.042,0.017,0.8,0.004,67,53
20200215,남산,0.031,0.025,0.9,0.004,54,41
20200215,노원구,0.036,0.018,0.9,0.005,60,53
20200215,도봉구,0.031,0.023,0.8,0.003,58,49
20200215,도산대로,0.046,0.015,1.2,0.002,58,39
20200215,동대문구,0.038,0.018,0.8,0.004,63,48
20200215,동작구,0.041,0.017,0.7,0.003,71,54
20200215,동작대로,0.054,0.013,0.8,0.004,71,52
20200215,마포구,0.043,0.017,0.8,0.004,59,53
20200215,마포아트센터,0.032,0.024,0.5,0.004,64,48
20200215,북한산,0.02,0.03,0.6,0.003,52,33
20200215,서대문구,0.025,0.031,0.8,0.003,58,48
20200215,서울숲,0.033,0.016,0.5,0.004,57,43
20200215,서초구,0.037,0.025,0.5,0.003,74,51
20200215,성동구,0.032,0.021,0.7,0.004,59,45
20200215,성북구,0.044,0.018,1,0.003,63,49
20200215,세곡,0.013,0.017,1.2,0.003,72,55
20200215,송파구,0.04,0.016,0.8,0.004,63,50
20200215,시흥대로,0.05,0.013,0.9,0.004,78,50
20200215,신촌로,0.043,0.015,0.8,0.004,71,54
20200215,양천구,0.046,0.019,0.8,0.005,73,54
20200215,영등포구,0.042,0.016,0.8,0.003,63,51
20200215,영등포로,0.049,0.012,0.9,0.004,78,59
20200215,올림픽공원,0.029,0.03,0.7,0.004,65,44
20200215,용산구,0.031,0.019,0.7,0.002,61,44
20200215,은평구,0.027,0.026,1,0.003,62,50
20200215,자연사박물관,0.025,0.029,0.7,0.007,61,48
20200215,정릉로,0.056,0.007,0.8,0.005,74,56
20200215,종로,0.038,0.015,0.8,0.004,74,53
20200215,종로구,0.041,0.018,0.8,0.004,65,49
20200215,중구,0.036,0.018,0.7,0.003,64,57
20200215,중랑구,0.032,0.025,0.7,0.003,60,36
20200215,천호대로,0.05,0.014,0.9,0.007,74,50
20200215,청계천로,0.041,0.017,0.9,0.004,66,53
20200215,한강대로,0.04,0.015,0.7,0.004,72,43
20200215,행주,0.032,0.018,0.8,0.004,72,60
20200215,홍릉로,0.046,0.017,0.8,0.004,66,50
20200215,화랑로,0.036,0.015,0.6,0.005,68,52
20200216,강남구,0.017,0.025,0.6,0.003,23,17
20200216,강남대로,0.024,0.018,0.8,0.001,22,14
20200216,강동구,0.018,0.022,0.5,0.003,27,22
20200216,강변북로,0.022,0.02,0.5,0.003,25,15
20200216,강북구,0.022,0.023,0.5,0.002,32,18
20200216,강서구,0.012,0.026,0.5,0.004,28,18
20200216,공항대로,0.015,0.026,0.5,0.004,23,17
20200216,관악구,0.017,0.021,0.6,0.002,24,18
20200216,관악산,0.01,0.037,0.4,0.005,14,13
20200216,광진구,0.015,0.022,0.5,0.002,22,15
20200216,구로구,0.017,0.028,0.4,0.002,26,19
20200216,궁동,0.013,0.025,0.5,0.002,25,17
20200216,금천구,0.017,0.022,0.6,0.003,25,19
20200216,남산,0.01,0.027,0.7,0.004,17,14
20200216,노원구,0.013,0.022,0.6,0.003,22,20
20200216,도봉구,0.011,0.029,0.5,0.002,20,15
20200216,도산대로,0.017,0.024,1,0.001,20,11
20200216,동대문구,0.013,0.024,0.6,0.003,23,16
20200216,동작구,0.017,0.022,0.5,0.003,31,22
20200216,동작대로,0.022,0.021,0.5,0.004,23,18
20200216,마포구,0.016,0.02,0.6,0.002,22,17
20200216,마포아트센터,0.011,0.026,0.4,0.002,24,15
20200216,북한산,0.009,0.028,0.6,0.003,19,11
20200216,서대문구,0.012,0.025,0.8,0.002,21,18
20200216,서울숲,0.012,0.022,0.4,0.003,21,15
20200216,서초구,0.015,0.03,0.4,0.002,27,18
20200216,성동구,0.013,0.026,0.5,0.002,25,19
20200216,성북구,0.015,0.025,0.7,0.003,24,16
20200216,세곡,0.006,0.022,0.7,0.002,20,17
20200216,송파구,0.019,0.02,0.6,0.003,23,19
20200216,시흥대로,0.015,0.026,0.5,0.003,31,20
20200216,신촌로,0.023,0.019,0.6,0.003,30,21
20200216,양천구,0.015,0.023,0.6,0.004,26,20
20200216,영등포구,0.014,0.022,0.6,0.002,26,20
20200216,영등포로,0.024,0.019,0.6,0.003,30,23
20200216,올림픽공원,0.013,0.023,0.5,0.003,26,20
20200216,용산구,0.014,0.022,0.5,0.002,23,17
20200216,은평구,0.011,0.027,1,0.002,23,17
20200216,자연사박물관,0.01,0.026,0.6,0.006,22,17
20200216,정릉로,0.028,0.014,0.5,0.005,30,21
20200216,종로,0.012,0.023,0.5,0.002,35,22
20200216,종로구,0.013,0.021,0.6,0.003,28,19
20200216,중구,0.012,0.025,0.5,0.002,24,21
20200216,중랑구,0.017,0.046,0.6,0.002,25,14
20200216,천호대로,0.021,0.023,0.6,0.004,31,19
20200216,청계천로,0.016,0.025,0.6,0.003,25,19
20200216,한강대로,0.016,0.021,0.5,0.003,23,15
20200216,행주,0.008,0.027,0.7,0.003,23,18
20200216,홍릉로,0.02,0.021,0.6,0.003,24,18
20200216,화랑로,0.015,0.022,0.3,0.004,24,17
20200217,강남구,0.016,0.029,0.4,0.003,31,17
20200217,강남대로,0.027,0.02,0.6,0.002,30,14
20200217,강동구,0.017,0.027,0.4,0.003,37,22
20200217,강변북로,0.024,0.023,0.3,0.003,26,15
20200217,강북구,0.019,0.023,0.3,0.002,51,20
20200217,강서구,0.012,0.03,0.3,0.004,35,18
20200217,공항대로,0.018,0.026,0.4,0.004,33,18
20200217,관악구,0.016,0.024,0.4,0.002,32,17
20200217,관악산,0.003,0.03,0.5,0.004,25,17
20200217,광진구,0.013,0.027,0.3,0.002,25,14
20200217,구로구,0.018,0.032,0.3,0.002,26,17
20200217,궁동,0.012,0.029,0.3,0.002,32,17
20200217,금천구,0.017,0.024,0.4,0.003,32,20
20200217,남산,0.01,0.031,0.5,0.004,20,12
20200217,노원구,0.012,0.026,0.4,0.004,25,22
20200217,도봉구,0.008,0.034,0.4,0.002,25,16
20200217,도산대로,0.023,0.022,0.9,0.002,28,11
20200217,동대문구,0.013,0.028,0.4,0.003,28,15
20200217,동작구,0.016,0.024,0.3,0.002,41,21
20200217,동작대로,0.028,0.022,0.4,0.004,29,19
20200217,마포구,0.016,0.022,0.4,0.002,29,17
20200217,마포아트센터,0.013,0.018,0.3,0.002,28,15
20200217,북한산,0.006,0.033,0.4,0.003,23,12
20200217,서대문구,0.012,0.029,0.6,0.002,26,16
20200217,서울숲,0.014,0.025,0.3,0.003,26,15
20200217,서초구,0.016,0.033,0.2,0.003,31,16
20200217,성동구,0.015,0.028,0.4,0.003,32,19
20200217,성북구,0.013,0.031,0.6,0.003,25,16
20200217,세곡,0.006,0.024,0.9,0.002,28,18
20200217,송파구,0.02,0.023,0.5,0.003,29,20
20200217,시흥대로,0.017,0.028,0.4,0.003,39,18
20200217,신촌로,0.028,0.021,0.5,0.003,36,20
20200217,양천구,0.015,0.024,0.4,0.004,38,20
20200217,영등포구,0.014,0.025,0.4,0.002,28,17
20200217,영등포로,0.027,0.021,0.5,0.003,34,20
20200217,올림픽공원,0.014,0.028,0.2,0.003,30,19
20200217,용산구,0.014,0.025,0.4,0.002,29,18
20200217,은평구,0.01,0.032,0.8,0.003,27,16
20200217,자연사박물관,0.01,0.032,0.4,0.006,27,17
20200217,정릉로,0.037,0.015,0.3,0.005,31,19
20200217,종로,0.01,0.029,0.4,0.002,43,19
20200217,종로구,0.015,0.022,0.5,0.003,41,20
20200217,중구,0.011,0.027,0.4,0.002,40,21
20200217,중랑구,0.017,0.028,0.4,0.003,29,15
20200217,천호대로,0.026,0.023,0.5,0.005,40,19
20200217,청계천로,0.014,0.03,0.5,0.003,31,19
20200217,한강대로,0.018,0.024,0.4,0.002,29,14
20200217,행주,0.006,0.033,0.6,0.003,28,13
20200217,홍릉로,0.024,0.026,0.5,0.004,27,17
20200217,화랑로,0.018,0.025,0.2,0.004,31,18
20200218,강남구,0.024,0.024,0.5,0.003,21,14
20200218,강남대로,0.034,0.017,0.7,0.002,33,11
20200218,강동구,0.026,0.02,0.5,0.003,26,18
20200218,강변북로,0.035,0.017,0.4,0.004,25,13
20200218,강북구,0.025,0.02,0.4,0.002,27,17
20200218,강서구,0.02,0.025,0.4,0.004,24,14
20200218,공항대로,0.026,0.021,0.5,0.005,30,16
20200218,관악구,0.026,0.019,0.5,0.003,24,15
20200218,관악산,0.01,0.02,0.5,0.004,23,15
20200218,광진구,0.019,0.022,0.4,0.002,16,9
20200218,구로구,0.027,0.027,0.3,0.003,19,14
20200218,궁동,0.022,0.023,0.4,0.003,25,16
20200218,금천구,0.026,0.019,0.5,0.003,25,18
20200218,남산,0.015,0.028,0.5,0.004,16,10
20200218,노원구,0.016,0.023,0.4,0.004,18,16
20200218,도봉구,0.013,0.03,0.5,0.002,18,13
20200218,도산대로,0.03,0.018,0.8,0.002,22,9
20200218,동대문구,0.018,0.025,0.4,0.004,20,12
20200218,동작구,0.024,0.019,0.4,0.003,29,18
20200218,동작대로,0.038,0.017,0.4,0.005,30,17
20200218,마포구,0.024,0.018,0.4,0.003,22,16
20200218,마포아트센터,0.018,0.017,0.3,0.003,21,12
20200218,북한산,0.008,0.03,0.5,0.003,18,10
20200218,서대문구,0.019,0.025,0.7,0.003,21,13
20200218,서울숲,0.021,0.021,0.3,0.004,20,12
20200218,서초구,0.026,0.026,0.3,0.003,27,14
20200218,성동구,0.021,0.024,0.4,0.003,22,15
20200218,성북구,0.021,0.026,0.6,0.003,21,13
20200218,세곡,0.008,0.019,1,0.003,26,15
20200218,송파구,0.028,0.019,0.5,0.003,23,15
20200218,시흥대로,0.031,0.02,0.5,0.004,29,16
20200218,신촌로,0.034,0.016,0.5,0.003,26,17
20200218,양천구,0.025,0.02,0.4,0.004,26,17
20200218,영등포구,0.022,0.02,0.4,0.003,23,15
20200218,영등포로,0.035,0.017,0.5,0.003,27,17
20200218,올림픽공원,0.021,0.023,0.3,0.003,24,16
20200218,용산구,0.019,0.022,0.4,0.002,25,15
20200218,은평구,0.015,0.027,0.8,0.003,20,13
20200218,자연사박물관,0.017,0.027,0.5,0.006,23,15
20200218,정릉로,0.09,0.012,0.3,0.006,26,16
20200218,종로,0.017,0.025,0.4,0.003,31,17
20200218,종로구,0.02,0.02,0.4,0.003,24,17
20200218,중구,0.018,0.022,0.4,0.003,23,18
20200218,중랑구,0.025,0.019,0.5,0.003,25,14
20200218,천호대로,0.033,0.019,0.5,0.005,29,15
20200218,청계천로,0.021,0.025,0.5,0.004,24,17
20200218,한강대로,0.025,0.019,0.5,0.003,20,12
20200218,행주,0.012,0.029,0.6,0.004,21,10
20200218,홍릉로,0.028,0.019,0.5,0.004,21,13
20200218,화랑로,0.024,0.02,0.3,0.005,26,14
20200219,강남구,0.051,0.007,0.7,0.003,30,22
20200219,강남대로,0.05,0.005,1.1,0.003,34,21
20200219,강동구,0.04,0.008,0.6,0.003,39,28
20200219,강변북로,0.049,0.005,0.6,0.004,35,22
20200219,강북구,0.038,0.013,0.5,0.002,32,22
20200219,강서구,0.05,0.007,0.7,0.005,38,22
20200219,공항대로,0.052,0.006,0.8,0.005,38,24
20200219,관악구,0.051,0.006,0.8,0.003,35,23
20200219,관악산,0.014,0.02,0.6,0.004,24,16
20200219,광진구,0.04,0.007,0.6,0.002,31,20
20200219,구로구,0.057,0.01,0.5,0.003,34,28
20200219,궁동,0.047,0.007,0.6,0.003,35,23
20200219,금천구,0.049,0.007,0.7,0.003,32,24
20200219,남산,0.042,0.01,0.7,0.004,26,18
20200219,노원구,0.042,0.009,0.7,0.004,27,26
20200219,도봉구,0.034,0.012,0.7,0.002,27,21
20200219,도산대로,0.054,0.004,0.8,0.002,33,21
20200219,동대문구,0.045,0.008,0.7,0.003,28,19
20200219,동작구,0.051,0.008,0.6,0.003,37,25
20200219,동작대로,0.06,0.006,0.7,0.005,37,28
20200219,마포구,0.051,0.007,0.7,0.003,28,23
20200219,마포아트센터,0.043,0.008,0.4,0.003,31,20
20200219,북한산,0.016,0.022,0.5,0.003,22,14
20200219,서대문구,0.037,0.011,0.8,0.004,28,22
20200219,서울숲,0.044,0.007,0.4,0.004,28,19
20200219,서초구,0.053,0.011,0.6,0.003,47,27
20200219,성동구,0.043,0.007,0.6,0.005,29,22
20200219,성북구,0.05,0.007,0.8,0.003,31,21
20200219,세곡,0.013,0.008,1.3,0.003,36,27
20200219,송파구,0.053,0.006,0.8,0.004,31,24
20200219,시흥대로,0.061,0.005,0.9,0.004,38,23
20200219,신촌로,0.049,0.006,0.8,0.004,35,27
20200219,양천구,0.054,0.007,0.7,0.005,37,25
20200219,영등포구,0.05,0.006,0.7,0.003,32,24
20200219,영등포로,0.057,0.005,0.8,0.003,39,28
20200219,올림픽공원,0.043,0.01,0.5,0.003,34,24
20200219,용산구,0.04,0.007,0.6,0.002,31,21
20200219,은평구,0.027,0.017,0.6,0.003,23,16
20200219,자연사박물관,0.04,0.011,0.7,0.006,31,22
20200219,정릉로,0.127,0.004,0.6,0.006,34,26
20200219,종로,0.041,0.008,0.7,0.003,39,24
20200219,종로구,0.046,0.008,0.7,0.003,33,24
20200219,중구,0.041,0.009,0.6,0.003,32,26
20200219,중랑구,0.04,0.011,0.6,0.003,32,21
20200219,천호대로,0.056,0.006,0.8,0.006,39,25
20200219,청계천로,0.044,0.008,0.8,0.004,30,24
20200219,한강대로,0.049,0.007,0.7,0.003,41,25
20200219,행주,0.039,0.008,0.7,0.004,36,25
20200219,홍릉로,0.048,0.008,0.7,0.004,30,21
20200219,화랑로,0.035,0.01,0.5,0.005,33,21
20200220,강남구,0.054,0.007,0.8,0.003,54,41
20200220,강남대로,0.055,0.004,1,0.003,59,44
20200220,강동구,0.043,0.007,0.6,0.003,63,48
20200220,강변북로,0.054,0.004,0.7,0.004,63,44
20200220,강북구,0.047,0.011,0.7,0.003,70,50
20200220,강서구,0.049,0.009,0.9,0.006,62,39
20200220,공항대로,0.05,0.006,0.8,0.006,63,42
20200220,관악구,0.058,0.006,0.9,0.004,58,44
20200220,관악산,0.026,0.032,0.5,0.005,44,26
20200220,광진구,0.044,0.007,0.7,0.003,55,40
20200220,구로구,0.06,0.011,0.6,0.003,61,49
20200220,궁동,0.056,0.006,0.8,0.004,63,46
20200220,금천구,0.059,0.006,0.8,0.004,61,48
20200220,남산,0.038,0.016,0.8,0.004,51,37
20200220,노원구,0.046,0.009,0.8,0.005,53,48
20200220,도봉구,0.037,0.013,0.8,0.003,58,49
20200220,도산대로,0.058,0.004,0.9,0.002,59,42
20200220,동대문구,0.049,0.009,0.8,0.003,54,39
20200220,동작구,0.063,0.005,0.8,0.004,70,49
20200220,동작대로,0.066,0.005,0.8,0.005,64,52
20200220,마포구,0.061,0.006,0.9,0.004,52,47
20200220,마포아트센터,0.047,0.012,0.6,0.004,61,45
20200220,북한산,0.024,0.017,0.6,0.003,50,32
20200220,서대문구,0.045,0.009,0.8,0.005,59,49
20200220,서울숲,0.045,0.006,0.5,0.004,46,35
20200220,서초구,0.054,0.012,0.6,0.004,75,48
20200220,성동구,0.046,0.007,0.7,0.005,56,42
20200220,성북구,0.053,0.008,0.7,0.003,58,44
20200220,세곡,0.02,0.005,1.2,0.004,66,53
20200220,송파구,0.06,0.006,0.8,0.004,51,40
20200220,시흥대로,0.067,0.004,1,0.004,64,43
20200220,신촌로,0.056,0.005,1,0.004,64,51
20200220,양천구,0.06,0.009,0.9,0.005,65,48
20200220,영등포구,0.055,0.007,0.8,0.003,56,45
20200220,영등포로,0.062,0.005,1,0.004,69,52
20200220,올림픽공원,0.041,0.007,0.6,0.004,56,42
20200220,용산구,0.044,0.007,0.7,0.002,52,38
20200220,은평구,0.038,0.011,0.5,0.003,56,45
20200220,자연사박물관,0.047,0.01,1,0.007,61,46
20200220,정릉로,0.069,0.006,0.7,0.006,66,53
20200220,종로,0.044,0.008,0.8,0.003,65,46
20200220,종로구,0.051,0.009,0.8,0.004,60,45
20200220,중구,0.046,0.008,0.8,0.004,60,53
20200220,중랑구,0.047,0.009,0.7,0.003,60,41
20200220,천호대로,0.057,0.007,0.8,0.007,60,42
20200220,청계천로,0.049,0.008,1,0.005,58,47
20200220,한강대로,0.053,0.007,0.8,0.004,72,33
20200220,행주,0.036,0.011,0.8,0.004,60,50
20200220,홍릉로,0.054,0.007,0.8,0.004,55,44
20200220,화랑로,0.039,0.009,0.5,0.005,63,42
20200221,강남구,0.057,0.005,0.8,0.004,69,56
20200221,강남대로,0.05,0.004,1.1,0.003,65,49
20200221,강동구,0.043,0.005,0.7,0.003,88,70
20200221,강변북로,0.049,0.003,0.8,0.003,81,60
20200221,강북구,0.05,0.007,0.7,0.003,86,65
20200221,강서구,0.053,0.006,0.8,0.005,78,50
20200221,공항대로,0.026,0.005,0.9,0.006,74,50
20200221,관악구,0.055,0.006,1,0.004,65,49
20200221,관악산,0.017,0.061,0.5,0.005,40,25
20200221,광진구,0.048,0.003,0.7,0.003,75,60
20200221,구로구,0.059,0.01,0.6,0.003,70,60
20200221,궁동,0.046,0.006,0.9,0.004,64,46
20200221,금천구,0.052,0.008,0.8,0.004,58,47
20200221,남산,0.05,0.009,0.9,0.004,66,51
20200221,노원구,0.05,0.005,0.9,0.005,72,66
20200221,도봉구,0.041,0.006,0.8,0.003,76,65
20200221,도산대로,0.059,0.003,0.9,0.003,72,53
20200221,동대문구,0.054,0.004,0.9,0.003,73,56
20200221,동작구,0.056,0.008,0.8,0.004,79,57
20200221,동작대로,0.065,0.005,0.9,0.005,73,58
20200221,마포구,0.06,0.004,0.9,0.004,66,57
20200221,마포아트센터,0.05,0.01,0.5,0.004,75,60
20200221,북한산,0.032,0.011,0.6,0.003,73,49
20200221,서대문구,0.046,0.007,0.8,0.004,76,66
20200221,서울숲,0.048,0.004,0.6,0.004,64,52
20200221,서초구,0.057,0.01,0.7,0.004,90,61
20200221,성동구,0.048,0.004,0.8,0.005,76,58
20200221,성북구,0.056,0.004,0.8,0.003,71,57
20200221,세곡,0.018,0.006,1.1,0.004,70,56
20200221,송파구,0.064,0.004,0.9,0.004,62,50
20200221,시흥대로,0.067,0.005,1.1,0.004,71,49
20200221,신촌로,0.054,0.004,0.8,0.004,80,65
20200221,양천구,0.059,0.007,0.9,0.005,77,57
20200221,영등포구,0.058,0.005,0.9,0.003,67,56
20200221,영등포로,0.063,0.002,1,0.004,84,66
20200221,올림픽공원,0.041,0.004,0.7,0.005,72,54
20200221,용산구,0.046,0.004,0.8,0.003,64,50
20200221,은평구,0.039,0.009,0.5,0.003,66,54
20200221,자연사박물관,0.045,0.009,0.8,0.007,76,60
20200221,정릉로,0.066,0.003,0.8,0.006,83,68
20200221,종로,0.051,0.003,0.9,0.004,88,61
20200221,종로구,0.056,0.004,1,0.004,79,62
20200221,중구,0.05,0.004,0.9,0.004,79,71
20200221,중랑구,0.051,0.005,0.8,0.003,83,59
20200221,천호대로,0.06,0.004,1,0.007,81,61
20200221,청계천로,0.052,0.004,1.1,0.005,75,63
20200221,한강대로,0.054,0.005,0.9,0.004,88,16
20200221,행주,0.041,0.005,0.9,0.005,67,55
20200221,홍릉로,0.057,0.003,0.8,0.004,70,60
20200221,화랑로,0.038,0.006,0.6,0.005,82,57
20200224,강남구,0.046,0.015,0.6,0.003,33,17
20200224,강남대로,0.049,0.009,0.7,0.003,42,18
20200224,강동구,0.04,0.011,0.5,0.003,39,23
20200224,강변북로,0.052,0.009,0.5,0.004,43,18
20200224,강북구,0.046,0.012,0.6,0.003,37,19
20200224,강서구,0.038,0.02,0.5,0.005,33,16
20200224,공항대로,0.041,0.014,0.5,0.006,45,18
20200224,관악구,0.043,0.015,0.6,0.004,30,14
20200224,관악산,0.013,0.038,0.5,0.005,31,16
20200224,광진구,0.041,0.009,0.6,0.003,38,19
20200224,구로구,0.043,0.025,0.4,0.003,30,19
20200224,궁동,0.036,0.017,0.5,0.004,33,17
20200224,금천구,0.039,0.018,0.6,0.004,31,19
20200224,남산,0.033,0.023,0.7,0.005,30,14
20200224,노원구,0.041,0.013,0.6,0.005,27,20
20200224,도봉구,0.036,0.014,0.6,0.003,33,20
20200224,도산대로,0.049,0.012,0.5,0.003,37,14
20200224,동대문구,0.043,0.015,0.6,0.003,32,15
20200224,동작구,0.041,0.015,0.5,0.003,39,20
20200224,동작대로,0.056,0.012,0.6,0.005,42,23
20200224,마포구,0.04,0.016,0.5,0.004,30,16
20200224,마포아트센터,0.034,0.019,0.3,0.004,32,14
20200224,북한산,0.024,0.018,0.5,0.003,32,14
20200224,서대문구,0.038,0.017,0.6,0.004,34,19
20200224,서울숲,0.041,0.012,0.4,0.004,32,15
20200224,서초구,0.044,0.02,0.4,0.004,42,22
20200224,성동구,0.041,0.014,0.5,0.005,34,19
20200224,성북구,0.049,0.012,0.5,0.003,38,19
20200224,세곡,0.018,0.011,0.7,0.004,40,21
20200224,송파구,0.04,0.012,0.4,0.004,35,19
20200224,시흥대로,0.05,0.016,0.6,0.004,37,17
20200224,신촌로,0.043,0.015,0.6,0.004,35,19
20200224,양천구,0.042,0.019,0.5,0.005,34,17
20200224,영등포구,0.042,0.015,0.6,0.003,30,16
20200224,영등포로,0.05,0.012,0.6,0.004,38,19
20200224,올림픽공원,0.037,0.009,0.3,0.004,37,19
20200224,용산구,0.031,0.013,0.4,0.003,28,15
20200224,은평구,0.03,0.02,0.4,0.003,30,15
20200224,자연사박물관,0.035,0.019,0.6,0.007,33,18
20200224,정릉로,0.058,0.008,0.5,0.006,41,24
20200224,종로,0.04,0.013,0.6,0.004,39,20
20200224,종로구,0.043,0.014,0.6,0.004,35,20
20200224,중구,0.038,0.016,0.6,0.004,32,21
20200224,중랑구,0.041,0.015,0.5,0.003,35,18
20200224,천호대로,0.056,0.009,0.7,0.007,41,20
20200224,청계천로,0.045,0.013,0.8,0.005,36,21
20200224,한강대로,0.041,0.016,0.5,0.004,39,19
20200224,행주,0.034,0.019,0.6,0.004,34,21
20200224,홍릉로,0.049,0.013,0.6,0.004,37,18
20200224,화랑로,0.04,0.011,0.5,0.005,43,20
20200225,강남구,0.031,0.024,0.5,0.002,20,10
20200225,강남대로,0.037,0.017,0.5,0.001,20,11
20200225,강동구,0.02,0.025,0.4,0.002,20,13
20200225,강변북로,0.02,0.032,0.4,0.003,24,11
20200225,강북구,0.03,0.023,0.4,0.002,23,13
20200225,강서구,0.032,0.02,0.5,0.003,23,14
20200225,공항대로,0.035,0.015,0.5,0.005,24,14
20200225,관악구,0.033,0.02,0.5,0.003,19,9
20200225,관악산,0.014,0.029,0.5,0.004,13,7
20200225,광진구,0.022,0.022,0.5,0.002,19,12
20200225,구로구,0.036,0.026,0.3,0.002,21,16
20200225,궁동,0.03,0.022,0.4,0.003,21,12
20200225,금천구,0.027,0.023,0.5,0.003,18,12
20200225,남산,0.024,0.025,0.7,0.004,17,10
20200225,노원구,0.027,0.019,0.5,0.004,20,16
20200225,도봉구,0.023,0.025,0.5,0.002,22,17
20200225,도산대로,0.034,0.02,0.5,0.001,19,11
20200225,동대문구,0.033,0.018,0.5,0.002,22,12
20200225,동작구,0.029,0.021,0.4,0.002,22,13
20200225,동작대로,0.043,0.017,0.5,0.004,20,13
20200225,마포구,0.03,0.021,0.5,0.003,20,13
20200225,마포아트센터,0.026,0.02,0.3,0.003,22,12
20200225,북한산,0.01,0.03,0.4,0.003,16,8
20200225,서대문구,0.018,0.031,0.4,0.002,19,12
20200225,서울숲,0.023,0.021,0.4,0.004,19,9
20200225,서초구,0.027,0.03,0.3,0.002,28,16
20200225,성동구,0.022,0.028,0.4,0.005,20,12
20200225,성북구,0.035,0.019,0.4,0.003,24,15
20200225,세곡,0.014,0.015,0.5,0.003,19,11
20200225,송파구,0.019,0.027,0.6,0.003,21,11
20200225,시흥대로,0.047,0.013,0.6,0.003,25,12
20200225,신촌로,0.034,0.019,0.5,0.003,23,14
20200225,양천구,0.036,0.02,0.5,0.004,24,14
20200225,영등포구,0.034,0.018,0.5,0.002,21,13
